Pedido,CodigoProduto,ChaveCliente,Data,Quantidade,PrecoUnitario,ValorLiquido,EhDevolucao
552826,23066,14277,2011-05-11,4,8.25,33.0,0
552826,21584,14277,2011-05-11,20,1.65,33.0,0
552826,22302,14277,2011-05-11,6,2.55,15.3,0
552826,22300,14277,2011-05-11,6,2.55,15.3,0
552826,22970,14277,2011-05-11,24,2.55,61.2,0
552826,22301,14277,2011-05-11,6,2.55,15.3,0
552826,22305,14277,2011-05-11,12,2.55,30.6,0
552826,23118,14277,2011-05-11,4,7.5,30.0,0
552826,23111,14277,2011-05-11,2,12.5,25.0,0
552826,21246,14277,2011-05-11,6,4.95,29.7,0
552826,22063,14277,2011-05-11,2,2.95,5.9,0
552826,21399,14277,2011-05-11,6,0.39,2.34,0
552826,21394,14277,2011-05-11,6,0.39,2.34,0
552826,23079,14277,2011-05-11,4,8.95,35.8,0
552826,22626,14277,2011-05-11,1,8.5,8.5,0
552826,21466,14277,2011-05-11,4,3.75,15.0,0
552826,21467,14277,2011-05-11,4,3.75,15.0,0
552826,23091,14277,2011-05-11,5,6.25,31.25,0
552826,22425,14277,2011-05-11,4,4.95,19.8,0
552826,22840,14277,2011-05-11,2,7.95,15.9,0
552826,22838,14277,2011-05-11,2,14.95,29.9,0
552826,22842,14277,2011-05-11,2,6.75,13.5,0
552826,22847,14277,2011-05-11,2,16.95,33.9,0
552826,85099B,14277,2011-05-11,10,2.08,20.8,0
552826,23199,14277,2011-05-11,10,2.08,20.8,0
552826,21163,14277,2011-05-11,4,1.45,5.8,0
552826,21248,14277,2011-05-11,4,1.45,5.8,0
552826,21908,14277,2011-05-11,6,2.1,12.6,0
552826,82583,14277,2011-05-11,4,2.1,8.4,0
552826,82582,14277,2011-05-11,4,2.1,8.4,0
552826,21907,14277,2011-05-11,3,2.1,6.3,0
552826,82600,14277,2011-05-11,3,2.1,6.3,0
552826,21166,14277,2011-05-11,1,2.08,2.08,0
552826,82583,14277,2011-05-11,4,2.1,8.4,0
552826,21165,14277,2011-05-11,1,1.69,1.69,0
552826,21181,14277,2011-05-11,1,2.1,2.1,0
552826,21166,14277,2011-05-11,3,2.08,6.24,0
552826,21165,14277,2011-05-11,4,1.69,6.76,0
552826,85150,14277,2011-05-11,4,2.55,10.2,0
552826,21181,14277,2011-05-11,3,2.1,6.3,0
552826,84792,14277,2011-05-11,2,4.65,9.3,0
552826,22471,14277,2011-05-11,2,4.95,9.9,0
552826,22505,14277,2011-05-11,2,4.95,9.9,0
552826,22507,14277,2011-05-11,2,4.95,9.9,0
552826,21539,14277,2011-05-11,2,4.95,9.9,0
552826,21669,14277,2011-05-11,12,1.25,15.0,0
552826,21673,14277,2011-05-11,12,1.25,15.0,0
552826,21671,14277,2011-05-11,12,1.25,15.0,0
552826,21668,14277,2011-05-11,12,1.25,15.0,0
552826,21672,14277,2011-05-11,12,1.25,15.0,0
552826,22178,14277,2011-05-11,30,1.25,37.5,0
552826,22913,14277,2011-05-11,6,4.95,29.7,0
552826,22912,14277,2011-05-11,6,4.95,29.7,0
552826,22914,14277,2011-05-11,6,4.95,29.7,0
552826,20914,14277,2011-05-11,3,2.95,8.85,0
552826,21161,14277,2011-05-11,24,1.45,34.8,0
552826,21162,14277,2011-05-11,24,1.45,34.8,0
552826,20983,14277,2011-05-11,24,0.85,20.4,0
552826,22606,14277,2011-05-11,2,15.95,31.9,0
552826,21452,14277,2011-05-11,2,2.95,5.9,0
552826,22923,14277,2011-05-11,120,0.72,86.4,0
552826,22924,14277,2011-05-11,120,0.72,86.4,0
552826,22922,14277,2011-05-11,120,0.72,86.4,0
552826,22771,14277,2011-05-11,12,1.25,15.0,0
552826,22805,14277,2011-05-11,12,1.25,15.0,0
552851,23084,12731,2011-05-11,120,1.79,214.8,0
552851,10125,12731,2011-05-11,100,0.85,85.0,0
552851,22539,12731,2011-05-11,48,0.42,20.16,0
552851,21556,12731,2011-05-11,24,2.25,54.0,0
552851,21156,12731,2011-05-11,16,1.95,31.2,0
552851,22554,12731,2011-05-11,36,1.65,59.4,0
552851,21558,12731,2011-05-11,24,2.55,61.2,0
552851,22629,12731,2011-05-11,12,1.95,23.4,0
552851,20725,12731,2011-05-11,20,1.65,33.0,0
552851,20727,12731,2011-05-11,20,1.65,33.0,0
552851,22662,12731,2011-05-11,20,1.65,33.0,0
552851,22630,12731,2011-05-11,12,1.95,23.4,0
552851,84879,12731,2011-05-11,120,1.69,202.8,0
552851,22134,12731,2011-05-11,12,0.42,5.04,0
552851,22899,12731,2011-05-11,12,2.1,25.2,0
552851,23010,12731,2011-05-11,6,14.95,89.7,0
552851,21533,12731,2011-05-11,6,4.95,29.7,0
552851,21843,12731,2011-05-11,6,10.95,65.7,0
552851,21539,12731,2011-05-11,12,4.95,59.4,0
552851,22139,12731,2011-05-11,24,4.25,102.0,0
552851,21535,12731,2011-05-11,12,2.55,30.6,0
552851,22892,12731,2011-05-11,24,1.25,30.0,0
552851,23170,12731,2011-05-11,48,1.45,69.6,0
552946,23209,12683,2011-05-12,10,1.65,16.5,0
552946,23298,12683,2011-05-12,3,4.95,14.85,0
552946,22894,12683,2011-05-12,10,9.95,99.5,0
552946,22712,12683,2011-05-12,12,0.42,5.04,0
552946,22718,12683,2011-05-12,12,0.42,5.04,0
552946,22437,12683,2011-05-12,20,0.85,17.0,0
552946,21156,12683,2011-05-12,8,1.95,15.6,0
552946,22898,12683,2011-05-12,8,1.95,15.6,0
552946,22367,12683,2011-05-12,8,1.95,15.6,0
552946,22899,12683,2011-05-12,6,2.1,12.6,0
552946,22636,12683,2011-05-12,8,7.65,61.2,0
552946,POST,12683,2011-05-12,1,18.0,18.0,0
553044,23199,12682,2011-05-13,10,2.08,20.8,0
553044,23206,12682,2011-05-13,10,1.65,16.5,0
553044,22386,12682,2011-05-13,10,2.08,20.8,0
553044,20712,12682,2011-05-13,10,2.08,20.8,0
553044,22432,12682,2011-05-13,6,1.95,11.7,0
553044,20679,12682,2011-05-13,6,5.95,35.7,0
553044,22895,12682,2011-05-13,6,3.25,19.5,0
553044,22352,12682,2011-05-13,6,2.55,15.3,0
553044,22326,12682,2011-05-13,6,2.95,17.7,0
553044,22328,12682,2011-05-13,6,2.95,17.7,0
553044,22551,12682,2011-05-13,12,1.65,19.8,0
553044,22064,12682,2011-05-13,12,1.65,19.8,0
553044,23084,12682,2011-05-13,12,2.08,24.96,0
553044,23298,12682,2011-05-13,12,4.95,59.4,0
553044,23112,12682,2011-05-13,2,7.5,15.0,0
553044,22554,12682,2011-05-13,12,1.65,19.8,0
553044,22556,12682,2011-05-13,12,1.65,19.8,0
553044,21243,12682,2011-05-13,8,1.69,13.52,0
553044,15058B,12682,2011-05-13,2,7.95,15.9,0
553044,21086,12682,2011-05-13,12,0.65,7.8,0
553044,22303,12682,2011-05-13,6,2.55,15.3,0
553044,22961,12682,2011-05-13,12,1.45,17.4,0
553044,21746,12682,2011-05-13,12,1.25,15.0,0
553044,POST,12682,2011-05-13,2,18.0,36.0,0
553143,47590A,12695,2011-05-13,3,5.45,16.35,0
553143,23284,12695,2011-05-13,2,7.95,15.9,0
553143,21894,12695,2011-05-13,12,1.25,15.0,0
553143,48138,12695,2011-05-13,2,7.95,15.9,0
553143,22595,12695,2011-05-13,12,0.85,10.2,0
553143,21955,12695,2011-05-13,2,7.95,15.9,0
553161,23065,12681,2011-05-13,4,12.5,50.0,0
553161,23066,12681,2011-05-13,2,8.25,16.5,0
553161,23145,12681,2011-05-13,12,0.95,11.4,0
553161,23144,12681,2011-05-13,12,0.83,9.96,0
553161,23204,12681,2011-05-13,10,0.85,8.5,0
553161,20724,12681,2011-05-13,10,0.85,8.5,0
553161,22904,12681,2011-05-13,12,2.95,35.4,0
553161,22976,12681,2011-05-13,12,1.25,15.0,0
553161,21980,12681,2011-05-13,24,0.29,6.96,0
553161,22615,12681,2011-05-13,24,0.29,6.96,0
553161,21212,12681,2011-05-13,24,0.55,13.2,0
553161,22303,12681,2011-05-13,12,2.55,30.6,0
553161,22894,12681,2011-05-13,2,9.95,19.9,0
553161,22365,12681,2011-05-13,2,7.95,15.9,0
553161,84692,12681,2011-05-13,25,0.42,10.5,0
553161,22413,12681,2011-05-13,6,2.95,17.7,0
553161,22908,12681,2011-05-13,12,0.85,10.2,0
553161,22895,12681,2011-05-13,12,3.25,39.0,0
553161,22423,12681,2011-05-13,2,12.75,25.5,0
553161,21828,12681,2011-05-13,12,1.25,15.0,0
553161,84212,12681,2011-05-13,24,0.65,15.6,0
553161,22559,12681,2011-05-13,12,1.25,15.0,0
553161,POST,12681,2011-05-13,1,18.0,18.0,0
553195,21086,12599,2011-05-15,24,0.65,15.6,0
553195,21094,12599,2011-05-15,12,0.85,10.2,0
553195,21121,12599,2011-05-15,24,1.25,30.0,0
553195,21988,12599,2011-05-15,12,0.85,10.2,0
553195,22437,12599,2011-05-15,20,0.85,17.0,0
553195,21746,12599,2011-05-15,12,1.25,15.0,0
553195,21989,12599,2011-05-15,12,0.85,10.2,0
553195,22435,12599,2011-05-15,12,1.25,15.0,0
553195,22908,12599,2011-05-15,12,0.85,10.2,0
553195,POST,12599,2011-05-15,1,18.0,18.0,0
553208,23008,12674,2011-05-16,6,14.95,89.7,0
553208,23007,12674,2011-05-16,6,14.95,89.7,0
553208,23108,12674,2011-05-16,12,5.39,64.68,0
553208,23076,12674,2011-05-16,24,1.25,30.0,0
553208,22326,12674,2011-05-16,6,2.95,17.7,0
553208,22418,12674,2011-05-16,24,0.85,20.4,0
553208,22438,12674,2011-05-16,10,1.95,19.5,0
553208,22492,12674,2011-05-16,36,0.65,23.4,0
553208,22716,12674,2011-05-16,12,0.42,5.04,0
553208,22029,12674,2011-05-16,12,0.42,5.04,0
553208,22712,12674,2011-05-16,12,0.42,5.04,0
553208,22813,12674,2011-05-16,12,1.95,23.4,0
553208,23158,12674,2011-05-16,12,2.08,24.96,0
553208,23084,12674,2011-05-16,6,2.08,12.48,0
553208,22693,12674,2011-05-16,24,1.25,30.0,0
553208,23010,12674,2011-05-16,6,14.95,89.7,0
553208,POST,12674,2011-05-16,2,18.0,36.0,0
553316,22558,12682,2011-05-16,12,1.65,19.8,0
553316,22908,12682,2011-05-16,12,0.85,10.2,0
553316,22894,12682,2011-05-16,4,9.95,39.8,0
553316,23084,12682,2011-05-16,6,2.08,12.48,0
553316,23171,12682,2011-05-16,12,1.65,19.8,0
553316,23172,12682,2011-05-16,12,1.65,19.8,0
553316,POST,12682,2011-05-16,1,18.0,18.0,0
553357,M,12684,2011-05-16,2,15.0,30.0,0
553411,22628,12714,2011-05-17,4,4.95,19.8,0
553411,22383,12714,2011-05-17,10,1.65,16.5,0
553411,20727,12714,2011-05-17,10,1.65,16.5,0
553411,22035,12714,2011-05-17,12,0.42,5.04,0
553411,22715,12714,2011-05-17,12,0.42,5.04,0
553411,22984,12714,2011-05-17,12,0.42,5.04,0
553411,22026,12714,2011-05-17,24,0.42,10.08,0
553411,21243,12714,2011-05-17,24,1.69,40.56,0
553411,22904,12714,2011-05-17,6,2.95,17.7,0
553411,21519,12714,2011-05-17,12,0.42,5.04,0
553411,22815,12714,2011-05-17,12,0.42,5.04,0
553411,84251G,12714,2011-05-17,12,0.19,2.28,0
553411,21539,12714,2011-05-17,3,4.95,14.85,0
553411,21531,12714,2011-05-17,6,2.55,15.3,0
553411,23084,12714,2011-05-17,12,2.08,24.96,0
553411,23163,12714,2011-05-17,8,2.49,19.92,0
553411,23190,12714,2011-05-17,12,1.65,19.8,0
553411,23203,12714,2011-05-17,10,2.08,20.8,0
553411,23191,12714,2011-05-17,12,1.65,19.8,0
553411,23192,12714,2011-05-17,12,1.65,19.8,0
553411,23209,12714,2011-05-17,10,1.65,16.5,0
553411,22556,12714,2011-05-17,12,1.65,19.8,0
553411,22553,12714,2011-05-17,12,1.65,19.8,0
553411,21891,12714,2011-05-17,12,1.45,17.4,0
553411,22549,12714,2011-05-17,12,1.45,17.4,0
553411,22181,12714,2011-05-17,12,0.85,10.2,0
553411,22437,12714,2011-05-17,20,0.85,17.0,0
553411,22436,12714,2011-05-17,20,0.65,13.0,0
553411,84212,12714,2011-05-17,24,0.65,15.6,0
553411,22716,12714,2011-05-17,12,0.42,5.04,0
553411,21533,12714,2011-05-17,6,4.95,29.7,0
553411,22423,12714,2011-05-17,1,12.75,12.75,0
553411,23054,12714,2011-05-17,2,8.25,16.5,0
553411,23053,12714,2011-05-17,2,8.25,16.5,0
553411,23052,12714,2011-05-17,2,8.25,16.5,0
553411,23049,12714,2011-05-17,2,8.25,16.5,0
553411,23050,12714,2011-05-17,2,8.25,16.5,0
553411,22978,12714,2011-05-17,6,3.75,22.5,0
553411,23208,12714,2011-05-17,10,1.65,16.5,0
553411,23207,12714,2011-05-17,10,1.65,16.5,0
553411,23206,12714,2011-05-17,10,1.65,16.5,0
553411,84879,12714,2011-05-17,32,1.69,54.08,0
553411,22382,12714,2011-05-17,10,1.65,16.5,0
553411,22662,12714,2011-05-17,10,1.65,16.5,0
553411,POST,12714,2011-05-17,3,18.0,54.0,0
553566,23084,12690,2011-05-18,12,2.08,24.96,0
553566,23108,12690,2011-05-18,6,6.25,37.5,0
553566,23110,12690,2011-05-18,2,5.75,11.5,0
553566,23112,12690,2011-05-18,2,7.5,15.0,0
553566,23118,12690,2011-05-18,2,7.5,15.0,0
553566,23209,12690,2011-05-18,10,1.65,16.5,0
553566,23206,12690,2011-05-18,10,1.65,16.5,0
553566,23170,12690,2011-05-18,12,1.65,19.8,0
553566,22699,12690,2011-05-18,12,2.95,35.4,0
553566,21578,12690,2011-05-18,6,2.25,13.5,0
553566,21936,12690,2011-05-18,5,2.95,14.75,0
553566,21731,12690,2011-05-18,12,1.65,19.8,0
553566,POST,12690,2011-05-18,3,18.0,54.0,0
553566,23174,12690,2011-05-18,6,4.15,24.9,0
553566,23173,12690,2011-05-18,2,9.95,19.9,0
553566,23111,12690,2011-05-18,4,12.5,50.0,0
553577,22582,12437,2011-05-18,12,2.55,30.6,0
553577,22584,12437,2011-05-18,12,2.55,30.6,0
553577,22435,12437,2011-05-18,48,1.25,60.0,0
553577,21122,12437,2011-05-18,24,1.25,30.0,0
553577,21212,12437,2011-05-18,24,0.55,13.2,0
553577,21843,12437,2011-05-18,4,10.95,43.8,0
553577,22215,12437,2011-05-18,4,8.5,34.0,0
553577,47566,12437,2011-05-18,12,4.95,59.4,0
553577,22583,12437,2011-05-18,12,2.55,30.6,0
553577,POST,12437,2011-05-18,2,18.0,36.0,0
553666,21232,12679,2011-05-18,72,1.06,76.32,0
553666,POST,12679,2011-05-18,2,18.0,36.0,0
553838,22755,12620,2011-05-19,24,0.85,20.4,0
553838,22759,12620,2011-05-19,12,1.65,19.8,0
553838,23086,12620,2011-05-19,32,1.25,40.0,0
553838,23191,12620,2011-05-19,12,1.65,19.8,0
553838,22634,12620,2011-05-19,2,9.95,19.9,0
553838,22635,12620,2011-05-19,2,9.95,19.9,0
553838,17011F,12620,2011-05-19,24,0.65,15.6,0
553838,21394,12620,2011-05-19,48,0.39,18.72,0
553838,35810A,12620,2011-05-19,12,0.83,9.96,0
553838,35809A,12620,2011-05-19,12,0.83,9.96,0
553838,79030G,12620,2011-05-19,24,0.39,9.36,0
553838,20777,12620,2011-05-19,6,1.65,9.9,0
553838,23255,12620,2011-05-19,4,4.15,16.6,0
553838,23256,12620,2011-05-19,4,4.15,16.6,0
553838,23254,12620,2011-05-19,4,4.15,16.6,0
553838,23206,12620,2011-05-19,10,1.65,16.5,0
553838,21578,12620,2011-05-19,6,2.25,13.5,0
553838,21581,12620,2011-05-19,6,2.25,13.5,0
553838,84970L,12620,2011-05-19,12,0.95,11.4,0
553838,84978,12620,2011-05-19,12,1.25,15.0,0
553838,21284,12620,2011-05-19,12,1.69,20.28,0
553838,22554,12620,2011-05-19,12,1.65,19.8,0
553838,22553,12620,2011-05-19,12,1.65,19.8,0
553838,22637,12620,2011-05-19,4,2.55,10.2,0
553838,22138,12620,2011-05-19,3,4.95,14.85,0
553838,22617,12620,2011-05-19,3,4.95,14.85,0
553838,21746,12620,2011-05-19,24,1.25,30.0,0
553838,20725,12620,2011-05-19,10,1.65,16.5,0
553838,20726,12620,2011-05-19,10,1.65,16.5,0
553838,20977,12620,2011-05-19,16,1.25,20.0,0
553838,20979,12620,2011-05-19,16,1.25,20.0,0
553838,20978,12620,2011-05-19,16,1.25,20.0,0
553838,16236,12620,2011-05-19,28,0.21,5.88,0
553843,22090,12553,2011-05-19,6,2.95,17.7,0
553843,23065,12553,2011-05-19,1,12.5,12.5,0
553843,23202,12553,2011-05-19,10,2.08,20.8,0
553843,23206,12553,2011-05-19,10,1.65,16.5,0
553843,85099B,12553,2011-05-19,10,2.08,20.8,0
553843,23256,12553,2011-05-19,4,4.15,16.6,0
553843,23254,12553,2011-05-19,4,4.15,16.6,0
553843,84997D,12553,2011-05-19,4,4.15,16.6,0
553843,84997C,12553,2011-05-19,4,4.15,16.6,0
553843,20725,12553,2011-05-19,20,1.65,33.0,0
553843,21558,12553,2011-05-19,6,2.55,15.3,0
553843,22746,12553,2011-05-19,6,2.1,12.6,0
553843,22748,12553,2011-05-19,6,2.1,12.6,0
553843,22374,12553,2011-05-19,4,4.25,17.0,0
553843,22352,12553,2011-05-19,6,2.55,15.3,0
553843,21936,12553,2011-05-19,5,2.95,14.75,0
553843,21931,12553,2011-05-19,10,2.08,20.8,0
553843,22385,12553,2011-05-19,10,2.08,20.8,0
553843,POST,12553,2011-05-19,2,18.0,36.0,0
553997,22630,12656,2011-05-20,64,1.65,105.6,0
553997,22629,12656,2011-05-20,64,1.65,105.6,0
553997,22382,12656,2011-05-20,50,1.65,82.5,0
553997,22662,12656,2011-05-20,30,1.65,49.5,0
553997,23206,12656,2011-05-20,30,1.65,49.5,0
553997,21937,12656,2011-05-20,50,2.55,127.5,0
553997,21936,12656,2011-05-20,100,2.55,255.0,0
553997,20725,12656,2011-05-20,50,1.65,82.5,0
553997,20726,12656,2011-05-20,20,1.65,33.0,0
553997,15058A,12656,2011-05-20,2,7.95,15.9,0
553997,15058B,12656,2011-05-20,2,7.95,15.9,0
553997,23007,12656,2011-05-20,1,16.95,16.95,0
553997,23008,12656,2011-05-20,1,16.95,16.95,0
553997,POST,12656,2011-05-20,9,18.0,162.0,0
C554029,22423,12681,2011-05-20,-1,12.75,-12.75,1
C554029,22303,12681,2011-05-20,-2,2.55,-5.1,1
554097,23053,12567,2011-05-22,2,8.25,16.5,0
554097,23052,12567,2011-05-22,2,8.25,16.5,0
554097,23054,12567,2011-05-22,2,8.25,16.5,0
554097,21936,12567,2011-05-22,5,2.95,14.75,0
554097,22894,12567,2011-05-22,6,9.95,59.7,0
554097,23206,12567,2011-05-22,10,1.65,16.5,0
554097,23204,12567,2011-05-22,10,0.85,8.5,0
554097,22556,12567,2011-05-22,12,1.65,19.8,0
554097,22555,12567,2011-05-22,12,1.65,19.8,0
554097,21922,12567,2011-05-22,4,7.95,31.8,0
554097,22605,12567,2011-05-22,4,12.75,51.0,0
554097,22606,12567,2011-05-22,4,12.75,51.0,0
554097,22514,12567,2011-05-22,6,2.1,12.6,0
554097,22515,12567,2011-05-22,6,2.1,12.6,0
554097,22517,12567,2011-05-22,6,2.1,12.6,0
554097,22516,12567,2011-05-22,6,2.1,12.6,0
554097,22382,12567,2011-05-22,10,1.65,16.5,0
554097,21563,12567,2011-05-22,6,2.95,17.7,0
554097,21564,12567,2011-05-22,6,2.95,17.7,0
554097,23298,12567,2011-05-22,6,4.95,29.7,0
554097,21238,12567,2011-05-22,8,0.85,6.8,0
554097,21240,12567,2011-05-22,8,0.85,6.8,0
554097,21239,12567,2011-05-22,8,0.85,6.8,0
554097,21242,12567,2011-05-22,8,1.69,13.52,0
554097,21244,12567,2011-05-22,8,1.69,13.52,0
554097,21243,12567,2011-05-22,8,1.69,13.52,0
554097,20676,12567,2011-05-22,8,1.25,10.0,0
554097,20677,12567,2011-05-22,8,1.25,10.0,0
554097,20675,12567,2011-05-22,8,1.25,10.0,0
554097,22432,12567,2011-05-22,6,1.95,11.7,0
554097,22431,12567,2011-05-22,6,1.95,11.7,0
554097,21749,12567,2011-05-22,6,2.1,12.6,0
554097,22231,12567,2011-05-22,12,1.45,17.4,0
554097,23050,12567,2011-05-22,2,8.25,16.5,0
554097,POST,12567,2011-05-22,5,18.0,90.0,0
554109,23084,12682,2011-05-22,24,1.79,42.96,0
554109,21035,12682,2011-05-22,6,3.25,19.5,0
554109,22432,12682,2011-05-22,6,1.95,11.7,0
554109,23049,12682,2011-05-22,2,8.25,16.5,0
554109,23052,12682,2011-05-22,2,8.25,16.5,0
554109,23054,12682,2011-05-22,2,8.25,16.5,0
554109,21559,12682,2011-05-22,6,2.55,15.3,0
554109,22423,12682,2011-05-22,2,12.75,25.5,0
554109,22027,12682,2011-05-22,12,0.42,5.04,0
554109,POST,12682,2011-05-22,2,18.0,36.0,0
554134,23280,12583,2011-05-23,24,0.83,19.92,0
554134,23281,12583,2011-05-23,24,0.83,19.92,0
554134,22556,12583,2011-05-23,24,1.65,39.6,0
554134,22492,12583,2011-05-23,36,0.65,23.4,0
554134,22434,12583,2011-05-23,8,1.95,15.6,0
554134,21240,12583,2011-05-23,8,0.85,6.8,0
554134,21238,12583,2011-05-23,8,0.85,6.8,0
554134,22090,12583,2011-05-23,40,2.55,102.0,0
554134,22729,12583,2011-05-23,4,3.75,15.0,0
554134,20724,12583,2011-05-23,10,0.85,8.5,0
554134,20719,12583,2011-05-23,10,0.85,8.5,0
554134,21039,12583,2011-05-23,6,2.55,15.3,0
554134,21121,12583,2011-05-23,24,1.25,30.0,0
554134,21212,12583,2011-05-23,24,0.55,13.2,0
554134,21154,12583,2011-05-23,10,1.25,12.5,0
554134,20983,12583,2011-05-23,12,0.85,10.2,0
554134,20981,12583,2011-05-23,12,0.85,10.2,0
554134,21245,12583,2011-05-23,8,1.69,13.52,0
554134,84380,12583,2011-05-23,12,1.25,15.0,0
554134,POST,12583,2011-05-23,2,18.0,36.0,0
554356,23190,12670,2011-05-24,24,1.65,39.6,0
554356,23191,12670,2011-05-24,24,1.65,39.6,0
554356,23192,12670,2011-05-24,24,1.65,39.6,0
554356,23206,12670,2011-05-24,20,1.65,33.0,0
554356,20725,12670,2011-05-24,10,1.65,16.5,0
554356,21936,12670,2011-05-24,10,2.95,29.5,0
554356,22352,12670,2011-05-24,6,2.55,15.3,0
554356,22740,12670,2011-05-24,48,0.85,40.8,0
554356,22328,12670,2011-05-24,12,2.95,35.4,0
554356,22970,12670,2011-05-24,6,2.55,15.3,0
554356,22303,12670,2011-05-24,6,2.55,15.3,0
554356,23084,12670,2011-05-24,18,2.08,37.44,0
554356,POST,12670,2011-05-24,2,18.0,36.0,0
554555,22554,12437,2011-05-25,12,1.65,19.8,0
554555,21094,12437,2011-05-25,36,0.85,30.6,0
554555,21086,12437,2011-05-25,36,0.65,23.4,0
554555,22544,12437,2011-05-25,24,0.42,10.08,0
554555,22423,12437,2011-05-25,4,12.75,51.0,0
554555,22221,12437,2011-05-25,2,9.95,19.9,0
554555,22027,12437,2011-05-25,12,0.42,5.04,0
554555,84988,12437,2011-05-25,12,1.45,17.4,0
554555,22776,12437,2011-05-25,2,9.95,19.9,0
554555,POST,12437,2011-05-25,2,18.0,36.0,0
554555,22437,12437,2011-05-25,40,0.85,34.0,0
554648,23084,12562,2011-05-25,24,1.79,42.96,0
554648,20750,12562,2011-05-25,2,7.95,15.9,0
554648,21931,12562,2011-05-25,10,2.08,20.8,0
554648,20712,12562,2011-05-25,10,2.08,20.8,0
554648,23199,12562,2011-05-25,10,2.08,20.8,0
554648,22385,12562,2011-05-25,10,2.08,20.8,0
554648,85099B,12562,2011-05-25,10,2.08,20.8,0
554648,21936,12562,2011-05-25,5,2.95,14.75,0
554648,20726,12562,2011-05-25,10,1.65,16.5,0
554648,22630,12562,2011-05-25,12,1.95,23.4,0
554648,22629,12562,2011-05-25,12,1.95,23.4,0
554648,22662,12562,2011-05-25,10,1.65,16.5,0
554648,20665,12562,2011-05-25,6,2.95,17.7,0
554648,22637,12562,2011-05-25,4,2.55,10.2,0
554648,22139,12562,2011-05-25,3,4.95,14.85,0
554648,22636,12562,2011-05-25,2,8.5,17.0,0
554648,23206,12562,2011-05-25,10,1.65,16.5,0
554648,22556,12562,2011-05-25,12,1.65,19.8,0
554648,22554,12562,2011-05-25,12,1.65,19.8,0
554648,22744,12562,2011-05-25,6,2.95,17.7,0
554648,POST,12562,2011-05-25,3,18.0,54.0,0
554650,23084,12681,2011-05-25,24,1.79,42.96,0
554650,23199,12681,2011-05-25,10,2.08,20.8,0
554650,23200,12681,2011-05-25,10,2.08,20.8,0
554650,23191,12681,2011-05-25,12,1.65,19.8,0
554650,23206,12681,2011-05-25,10,1.65,16.5,0
554650,23209,12681,2011-05-25,20,1.65,33.0,0
554650,23280,12681,2011-05-25,12,0.83,9.96,0
554650,23076,12681,2011-05-25,24,1.25,30.0,0
554650,23078,12681,2011-05-25,24,1.25,30.0,0
554650,22431,12681,2011-05-25,6,1.95,11.7,0
554650,22432,12681,2011-05-25,6,1.95,11.7,0
554650,21731,12681,2011-05-25,12,1.65,19.8,0
554650,16236,12681,2011-05-25,28,0.21,5.88,0
554650,16238,12681,2011-05-25,28,0.21,5.88,0
554650,16237,12681,2011-05-25,30,0.21,6.3,0
554650,20749,12681,2011-05-25,2,7.95,15.9,0
554650,20750,12681,2011-05-25,2,7.95,15.9,0
554650,22975,12681,2011-05-25,12,1.25,15.0,0
554650,22977,12681,2011-05-25,12,1.25,15.0,0
554650,21156,12681,2011-05-25,8,1.95,15.6,0
554650,84997B,12681,2011-05-25,4,4.15,16.6,0
554650,21559,12681,2011-05-25,6,2.55,15.3,0
554650,23208,12681,2011-05-25,10,1.65,16.5,0
554650,22352,12681,2011-05-25,6,2.55,15.3,0
554650,21949,12681,2011-05-25,12,1.25,15.0,0
554650,21121,12681,2011-05-25,24,1.25,30.0,0
554650,21693,12681,2011-05-25,6,2.95,17.7,0
554650,22840,12681,2011-05-25,2,7.95,15.9,0
554650,35809A,12681,2011-05-25,12,0.83,9.96,0
554650,POST,12681,2011-05-25,3,18.0,54.0,0
554826,20725,12493,2011-05-26,10,1.65,16.5,0
554826,22384,12493,2011-05-26,10,1.65,16.5,0
554826,23209,12493,2011-05-26,10,1.65,16.5,0
554826,21937,12493,2011-05-26,5,2.95,14.75,0
554826,22383,12493,2011-05-26,10,1.65,16.5,0
554826,20728,12493,2011-05-26,10,1.65,16.5,0
554826,22431,12493,2011-05-26,12,1.95,23.4,0
554826,22456,12493,2011-05-26,6,4.95,29.7,0
554826,23206,12493,2011-05-26,10,1.65,16.5,0
554826,22848,12493,2011-05-26,1,16.95,16.95,0
554826,22845,12493,2011-05-26,2,6.35,12.7,0
554826,C2,12493,2011-05-26,2,18.0,36.0,0
554840,20974,12684,2011-05-26,24,0.65,15.6,0
554840,22491,12684,2011-05-26,24,0.85,20.4,0
554840,22489,12684,2011-05-26,144,0.36,51.84,0
554840,21918,12684,2011-05-26,24,0.42,10.08,0
554840,21917,12684,2011-05-26,24,0.42,10.08,0
554840,22492,12684,2011-05-26,72,0.65,46.8,0
554840,21915,12684,2011-05-26,24,1.25,30.0,0
554840,22557,12684,2011-05-26,24,1.65,39.6,0
554840,22556,12684,2011-05-26,12,1.65,19.8,0
554840,22728,12684,2011-05-26,8,3.75,30.0,0
554840,22273,12684,2011-05-26,24,2.95,70.8,0
554840,22437,12684,2011-05-26,20,0.85,17.0,0
554840,POST,12684,2011-05-26,2,18.0,36.0,0
554940,23084,12494,2011-05-27,6,2.08,12.48,0
554940,20725,12494,2011-05-27,10,1.65,16.5,0
554940,22383,12494,2011-05-27,10,1.65,16.5,0
